story_number,story_id,analyst_id,req_id,specific_question,general_question
35,361,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
35,361,daniel,V8.3.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
35,361,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
35,361,daniel,V5.1.4,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
35,361,daniel,V12.4.1,Does the user story implementation involve file upload?,Does the user story implementation involve input from the client or the environment?
35,361,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
35,361,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
35,361,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
35,361,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
35,361,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
35,173,marcelo,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
35,244,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
35,244,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
35,304,victor,V2.5.6,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.5.3,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.5.2,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.11,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.8,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.5.1,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.4,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.6,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.3,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.2,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.7,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.12,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.9,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.10,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.1,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V2.1.5,Does the user story involve the user creating/setting/recovering a password?,Does the user story involve the implementation/change of some system authentication?
35,304,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
35,304,victor,V5.1.4,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
36,362,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
36,362,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
36,362,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
36,362,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
36,362,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
36,362,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
36,362,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
36,362,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
36,362,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
36,362,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
36,362,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
36,362,daniel,V5.5.3,Does the user story implementation involve data deserialization?,Does the user story implementation involve some data serialization or deserialization?
36,362,daniel,V5.5.4,Does the user story implementation involve some JSON parsing?,Does the user story implementation involve some data serialization or deserialization?
36,362,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
36,362,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
36,175,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
36,175,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
36,175,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
36,246,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
36,246,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
36,246,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
36,305,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
36,305,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
36,305,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
36,305,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
36,305,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
37,363,daniel,V2.2.1,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
37,363,daniel,V2.5.5,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
37,363,daniel,V3.1.1,Does the user story implementation involve some session token?,Does the user story involve some token?
37,363,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
37,363,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
37,363,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
37,363,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
37,363,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
37,363,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
37,363,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
37,363,daniel,V5.1.5,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
37,363,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
37,363,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
37,363,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
37,363,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
37,363,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
37,176,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
37,176,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
37,176,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
37,247,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
37,247,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
37,247,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
37,306,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
37,306,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
37,306,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
37,306,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
38,364,daniel,V2.2.1,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
38,364,daniel,V2.5.5,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
38,364,daniel,V3.1.1,Does the user story implementation involve some session token?,Does the user story involve some token?
38,364,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
38,364,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
38,364,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
38,364,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
38,364,daniel,V8.3.4,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
38,364,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
38,364,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
38,364,daniel,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
38,364,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
38,364,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
38,364,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
38,364,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
38,364,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
38,364,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
38,364,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
38,177,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
38,177,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
38,177,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
38,248,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
38,248,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
38,248,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
38,307,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
38,307,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
38,307,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
38,307,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
38,307,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
39,365,daniel,V2.2.1,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
39,365,daniel,V2.5.5,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
39,365,daniel,V3.1.1,Does the user story implementation involve some session token?,Does the user story involve some token?
39,365,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
39,365,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
39,365,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
39,365,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
39,365,daniel,V8.3.4,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
39,365,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
39,365,daniel,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
39,365,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
39,365,daniel,V5.2.1,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
39,365,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
39,365,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
39,365,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
39,365,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
39,365,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
39,365,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
39,178,marcelo,V8.3.4,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
39,178,marcelo,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
39,250,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
39,250,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
39,250,tulio,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
39,308,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
39,308,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
39,308,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
39,308,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
39,308,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
40,366,daniel,V2.2.1,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
40,366,daniel,V2.5.5,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
40,366,daniel,V3.1.1,Does the user story implementation involve some session token?,Does the user story involve some token?
40,366,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
40,366,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
40,366,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
40,366,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
40,366,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
40,366,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
40,366,daniel,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
40,366,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
40,366,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
40,366,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
40,366,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
40,366,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
40,366,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
40,180,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
40,180,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
40,180,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
40,251,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
40,251,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
40,251,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
40,309,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
40,309,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
40,309,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
40,309,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
40,309,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
41,367,daniel,V2.2.1,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
41,367,daniel,V2.5.5,Does the user story involve the implementation/change of some system authentication?,Does the user story involve the implementation/change of some system authentication?
41,367,daniel,V3.3.1,Does the user story implementation involve some session token?,Does the user story involve some token?
41,367,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
41,367,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
41,367,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
41,367,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
41,367,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
41,367,daniel,V8.3.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
41,367,daniel,V4.3.1,Does the user story implementation involve some administrative interface?,Does the user story implementation involve some administrative interface?
41,367,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
41,367,daniel,V5.2.1,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
41,367,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
41,367,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
41,367,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
41,367,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
41,367,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
41,367,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
41,181,marcelo,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
41,253,tulio,V3.3.2,Does the user story implementation involve some session token?,Does the user story involve some token?
41,253,tulio,V3.7.1,Does the user story implementation involve any sensitive transactions or account modification?,"Does the user story implementation involve any sensitive transactions, data, or API?"
41,253,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
41,310,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
41,310,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
41,310,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
41,310,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
41,310,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
42,368,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
42,368,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
42,368,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
42,368,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
42,368,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
42,368,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
42,368,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
42,368,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
42,182,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
42,182,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
42,182,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
42,254,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
42,311,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
42,311,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
42,311,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
42,311,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
43,370,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
43,370,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
43,370,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
43,370,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
43,370,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
43,370,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
43,370,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
43,370,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
43,370,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
43,370,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
43,370,daniel,V5.5.3,Does the user story implementation involve data deserialization?,Does the user story implementation involve some data serialization or deserialization?
43,370,daniel,V5.5.4,Does the user story implementation involve some JSON parsing?,Does the user story implementation involve some data serialization or deserialization?
43,370,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
43,370,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
43,183,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
43,183,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
43,183,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
43,256,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
43,312,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
43,312,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
43,312,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
43,312,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
43,312,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
44,371,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
44,371,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
44,371,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
44,371,daniel,V5.2.6,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
44,371,daniel,V5.1.5,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
44,371,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
44,371,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
44,371,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
44,371,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
44,371,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
44,184,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
44,184,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
44,184,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
44,257,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
44,313,victor,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
44,313,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
44,313,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
44,313,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
44,313,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
45,372,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
45,372,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
45,372,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
45,372,daniel,V13.1.3,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
45,372,daniel,V4.2.1,Does the user story implementation involve using any sensitive data or API ?,"Does the user story implementation involve any sensitive transactions, data, or API?"
45,372,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
45,372,daniel,V5.1.5,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
45,372,daniel,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
45,372,daniel,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
45,372,daniel,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
45,372,daniel,V7.1.1,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
45,372,daniel,V7.1.2,Does the user story implementation involve any data storage in the log?,Does the user story implementation involve any data storage in the log?
45,185,marcelo,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
45,185,marcelo,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
45,185,marcelo,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
45,258,tulio,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
45,314,victor,V5.3.3,Does the user story implementation involve some output?,Does the user story implementation involve some output?
45,314,victor,V5.3.4,Does the user story implementation involve some output?,Does the user story implementation involve some output?
45,314,victor,V5.3.1,Does the user story implementation involve some output?,Does the user story implementation involve some output?
45,314,victor,V5.3.2,Does the user story implementation involve some output?,Does the user story implementation involve some output?
46,373,daniel,V3.1.1,Does the user story implementation involve some session token?,Does the user story involve some token?
46,373,daniel,V3.4.2,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
46,373,daniel,V3.4.1,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
46,373,daniel,V3.4.3,Does the user story implementation involve some cookie-based session token?,Does the user story involve some token?
46,373,daniel,V5.1.3,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
46,373,daniel,V5.2.1,Does the user story implementation involve input from the client or the environment?,Does the user story implementation involve input from the client or the environment?
